id,verse_text,label,sentiment,len_text,processed_text
,,,positive,,vivid heaven jewelled crown
,,,positive,,bright heaven jewel crown
,,,positive,,bright heaven jewel crest
,,,positive,,shiny heaven jewelled jacket
,,,positive,,bright heaven jewel crown
,,,positive,,bright heaven jewel crownwork
,,,positive,,bright heaven bejewel crown
,,,positive,,hopeful heaven jewelled crown
,,,positive,,bright heaven jewel crown
,,,positive,,bright heaven jewelled diadem
,,,positive,,lustrous heaven jewel crown
,,,positive,,bright heaven bejewel crown
,,,positive,,bright heaven jewelled top
,,,positive,,hopeful heaven jewelled crown
,,,positive,,shiny heaven jewelled crown
,,,positive,,shiny heaven jewel crown
,,,positive,,bright heaven jewelled crest
,,,positive,,bright heaven jewel crown
,,,positive,,halcyon retentivity
,,,positive,,halcyon retention
,,,positive,,halcyon retentivity
,,,positive,,halcyon computer memory
,,,positive,,halcyon computer storage
,,,positive,,golden memory
,,,positive,,prosperous memory
,,,positive,,halcyon retention
,,,positive,,halcyon store
,,,positive,,halcyon store
,,,positive,,golden memory
,,,positive,,prosperous memory
,,,positive,,golden memory
,,,positive,,golden memory
,,,positive,,halcyon computer memory
,,,positive,,prosperous memory
,,,positive,,prosperous memory
,,,positive,,prosperous memory
,,,positive,,prosperous memory
,,,positive,,golden memory
,,,positive,,halcyon computer memory
,,,positive,,halcyon storage
,,,positive,,halcyon remembering
,,,positive,,halcyon retention
,,,positive,,golden memory
,,,positive,,halcyon computer storage
,,,positive,,prosperous memory
,,,positive,,prosperous memory
,,,positive,,halcyon computer storage
,,,positive,,golden memory
,,,positive,,hale morning time happy call
,,,positive,,whole morn happy strain
,,,positive,,hale morning time happy birdsong
,,,positive,,whole morn well chosen song
,,,positive,,whole forenoon happy song
,,,positive,,whole morn well chosen song
,,,positive,,whole morning happy song
,,,positive,,whole morn glad song
,,,positive,,whole morning happy song
,,,positive,,whole morn well chosen song
,,,positive,,hale morning happy call
,,,positive,,hale morning happy sung
,,,positive,,whole morn happy birdcall
,,,positive,,whole morn happy call
,,,positive,,hale morn well chosen sung
,,,positive,,hale morn felicitous call
,,,positive,,hale morning time happy birdcall
,,,positive,,whole forenoon happy song
,,,positive,,hale morn well chosen song dynasty
,,,positive,,hale morning glad song
,,,positive,,hale morning time well chosen song
,,,positive,,hale morn glad birdcall
,,,positive,,whole morn felicitous song
,,,positive,,hale morning time glad song
,,,positive,,whole morn happy sung dynasty
,,,positive,,whole morn glad song
,,,positive,,hale forenoon happy strain
,,,positive,,whole morn happy song dynasty
,,,positive,,hale forenoon felicitous song
,,,positive,,whole morn felicitous song
,,,positive,,breeze young voice luting soft
,,,positive,,atmosphere fresh voice luting soft
,,,positive,,melodic line fresh voice luting soft
,,,positive,,air new voice luting balmy
,,,positive,,air new articulation luting piano
,,,positive,,aviation fresh voice luting soft
,,,positive,,air young voice luting soft
,,,positive,,airwave new voice luting soft
,,,positive,,strain new spokesperson luting soft
,,,positive,,gentle wind new part luting soft
,,,positive,,air travel new voice luting diffuse
,,,positive,,strain new phonation luting soft
,,,positive,,melodic phrase new voice luting easygoing
,,,positive,,air new voice luting flaccid
,,,positive,,air raw voice luting flabby
,,,positive,,air new voice luting indulgent
,,,positive,,air new spokesperson luting flabby
,,,positive,,airwave raw voice luting soft
,,,positive,,air new voice luting easygoing
,,,positive,,air raw representative luting soft
,,,positive,,air new articulation luting soft
,,,positive,,air new spokesperson luting diffused
,,,positive,,air new part luting soft
,,,positive,,air young voice luting subdued
,,,positive,,air new interpreter luting gentle
,,,positive,,melodic phrase new voice luting soft
,,,positive,,melodic line new vocalization luting soft
,,,positive,,air fresh voice luting voiced
,,,positive,,air young phonation luting soft
,,,positive,,aviation new vox luting soft
,,,positive,,solemn strong belief chair shore
,,,positive,,sincere conviction chairman shore
,,,positive,,sincerest conviction chairwoman shoring
,,,positive,,sincerest sentence president shore
,,,positive,,sincerest conviction president shoring
,,,positive,,sincerest condemnation chairman shore
,,,positive,,sincere conviction professorship shore
,,,positive,,earnest conviction chair shoring
,,,positive,,sincerest strong belief death chair shore
,,,positive,,sincerest sentence professorship shore
,,,positive,,sincere conviction chair shoring
,,,positive,,sincerest conviction chairman shoring
,,,positive,,sincere strong belief chair shore
,,,positive,,sincerest conviction chairwoman shoring
,,,positive,,sincerest article of faith chair shoring
,,,positive,,sincerest strong belief chair shoring
,,,positive,,sincere conviction chairperson shore
,,,positive,,sincere article of faith chair shore
,,,positive,,sincerest sentence chair shoring
,,,positive,,sincerest sentence chair shoring
,,,positive,,sincere strong belief chair shore
,,,positive,,sincerest strong belief chair shoring
,,,positive,,sincerest judgment of conviction chair shoring
,,,positive,,sincerest judgment of conviction chair shoring
,,,positive,,solemn conviction electric chair shore
,,,positive,,sincerest strong belief chair shoring
,,,positive,,sincerest judgment of conviction chairman shore
,,,positive,,sincere conviction chair shoring
,,,positive,,sincerest strong belief chair shoring
,,,positive,,solemn condemnation chair shore
,,,positive,,sundown golden trail
,,,positive,,sundown gold trail
,,,positive,,sundown golden lead
,,,positive,,sundown golden trail
,,,positive,,sundown golden track
,,,positive,,sundown golden track
,,,positive,,sundown golden lead
,,,positive,,sundown golden lead
,,,positive,,sundown prosperous trail
,,,positive,,sundown golden lead
,,,positive,,sundown prosperous trail
,,,positive,,sundown golden trail
,,,positive,,sundown gold trail
,,,positive,,sundown golden track
,,,positive,,sundown golden trail
,,,positive,,sundown gilded trail
,,,positive,,sundown golden trail
,,,positive,,sundown golden trail
,,,positive,,sundown fortunate trail
,,,positive,,sundown fortunate trail
,,,positive,,sundown golden track
,,,positive,,sundown golden trail
,,,positive,,sundown golden trail
,,,positive,,sundown gilded trail
,,,positive,,sundown gilded trail
,,,positive,,sundown gold trail
,,,positive,,sundown golden lead
,,,positive,,sundown gilt trail
,,,positive,,sundown golden lead
,,,positive,,sundown golden trail
,,,positive,,thus farr try thee hug drug pleasd
,,,positive,,hence farr try thee robert adam pleasd
,,,positive,,thus farr endeavour thee cristal pleasd
,,,positive,,thus farr try thee adam pleasd
,,,positive,,so farr endeavor thee adam pleasd
,,,positive,,thus farr effort thee adam pleasd
,,,positive,,thus farr endeavor thee robert adam pleasd
,,,positive,,thusly farr try thee adam pleasd
,,,positive,,thus farr effort thee adam pleasd
,,,positive,,thus farr effort thee adam pleasd
,,,positive,,thusly farr try thee adam pleasd
,,,positive,,thus farr try thee go pleasd
,,,positive,,thus farr try thee adam pleasd
,,,positive,,thus farr try thee x pleasd
,,,positive,,thus farr endeavor thee hug drug pleasd
,,,positive,,thus farr try thee go pleasd
,,,positive,,thus farr try thee adam pleasd
,,,positive,,thus farr try thee go pleasd
,,,positive,,thus farr effort thee adam pleasd
,,,positive,,thus farr try thee adam pleasd
,,,positive,,thus farr try thee xtc pleasd
,,,positive,,hence farr attempt thee adam pleasd
,,,positive,,thus farr attempt thee adam pleasd
,,,positive,,thus farr endeavour thee adam pleasd
,,,positive,,thus farr endeavor thee adam pleasd
,,,positive,,thus farr try thee adam pleasd
,,,positive,,hence farr try thee adam pleasd
,,,positive,,thusly farr try thee disco biscuit pleasd
,,,positive,,thus farr try thee go pleasd
,,,positive,,thus farr try thee go pleasd
,,,positive,,swifter far youth delight
,,,positive,,swifter far youth delight
,,,positive,,swifter far youth delight
,,,positive,,swifter far youth delight
,,,positive,,swifter far youth delight
,,,positive,,swifter far youth delight
,,,positive,,swifter far youth delight
,,,positive,,swifter far youth delight
,,,positive,,swifter far youth delight
,,,positive,,swifter far youth delight
,,,positive,,swifter far youth delight
,,,positive,,swifter far youth delight
,,,positive,,swifter far youth delight
,,,positive,,swifter far youth delight
,,,positive,,swifter far youth delight
,,,positive,,swifter far youth delight
,,,positive,,swifter far youth delight
,,,positive,,swifter far youth delight
,,,positive,,swifter far youth delight
,,,positive,,swifter far youth delight
,,,positive,,swifter far youth delight
,,,positive,,swifter far youth delight
,,,positive,,swifter far youth delight
,,,positive,,swifter far youth delight
,,,positive,,swifter far youth delight
,,,positive,,swifter far youth delight
,,,positive,,swifter far youth delight
,,,positive,,swifter far youth delight
,,,positive,,swifter far youth delight
,,,positive,,swifter far youth delight
,,,positive,,full curiosity full bob hope
,,,positive,,full marvel full leslie townes hope
,,,positive,,good wonder wide hope
,,,positive,,replete wonder full leslie townes hope
,,,positive,,full admiration good hope
,,,positive,,full wonderment full bob hope
,,,positive,,full admiration full bob hope
,,,positive,,total admiration full hope
,,,positive,,replete wonder full leslie townes hope
,,,positive,,full wonder total bob hope
,,,positive,,full wonder broad leslie townes hope
,,,positive,,full wonder total bob hope
,,,positive,,full admiration full promise
,,,positive,,broad wonderment full hope
,,,positive,,full marvel wide hope
,,,positive,,wide admiration full hope
,,,positive,,entire wonder entire hope
,,,positive,,full wonderment full bob hope
,,,positive,,wide cut wonder full promise
,,,positive,,full wonderment full bob hope
,,,positive,,entire wonder full leslie townes hope
,,,positive,,good admiration full hope
,,,positive,,replete wonder total hope
,,,positive,,total marvel full hope
,,,positive,,replete wonder full bob hope
,,,positive,,broad marvel full hope
,,,positive,,full wonder replete leslie townes hope
,,,positive,,total wonder full bob hope
,,,positive,,full curiosity total hope
,,,positive,,wide cut admiration full hope
,,,positive,,saintly soul whose human
,,,positive,,saintly soul whose human
,,,positive,,saintly soul whose human
,,,positive,,saintly soul whose human
,,,positive,,saintly soul whose human
,,,positive,,saintly soul whose human
,,,positive,,saintly soul whose human
,,,positive,,saintly soul whose human
,,,positive,,saintly soul whose human
,,,positive,,saintly soul whose human
,,,positive,,saintly soul whose human
,,,positive,,saintly soul whose human
,,,positive,,saintly soul whose human
,,,positive,,saintly soul whose human
,,,positive,,saintly soul whose human
,,,positive,,saintly soul whose human
,,,positive,,saintly soul whose human
,,,positive,,saintly soul whose human
,,,positive,,saintly soul whose human
,,,positive,,saintly soul whose human
,,,positive,,saintly soul whose human
,,,positive,,saintly soul whose human
,,,positive,,saintly soul whose human
,,,positive,,saintly soul whose human
,,,positive,,saintly soul whose human
,,,positive,,saintly soul whose human
,,,positive,,saintly soul whose human
,,,positive,,saintly soul whose human
,,,positive,,saintly soul whose human
,,,positive,,saintly soul whose human
,,,positive,,pride thy sex escape harriet martineau
,,,positive,,pridefulness thy sex miss harriet martineau
,,,positive,,pride thy sexuality miss harriet martineau
,,,positive,,pride thy sex lose harriet martineau
,,,positive,,pride thy sex miss harriet martineau
,,,positive,,pride thy sex overleap harriet martineau
,,,positive,,pride thy sexual urge miss harriet martineau
,,,positive,,superbia thy sex lack harriet martineau
